num,code,name,typecode,type
1625,045510,정원엔시스,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
1626,065620,제낙스,32401,1차 철강 제조업
1627,217190,제너셈,32902,특수 목적용 기계 제조업
1628,095700,제넥신,137001,자연과학 및 공학 연구개발업
1629,072520,제넨바이오,32602,전자부품 제조업
1630,122310,제노레이,32701,의료용 기기 제조업
1631,066830,제노텍,32004,기타 화학제품 제조업
1632,187420,제노포커스,32101,기초 의약물질 및 생물학적 제제 제조업
1633,225220,제놀루션,32102,의약품 제조업
1634,123330,제닉,32004,기타 화학제품 제조업
1635,159580,제로투세븐,74604,생활용품 도매업
1636,147830,제룡산업,32501,"구조용 금속제품, 탱크 및 증기발생기 제조업"
1637,033100,제룡전기,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
1638,019570,제미니투자,116402,신탁업 및 집합투자업
1639,079370,제우스,32902,특수 목적용 기계 제조업
1640,054950,제이브이엠,32901,일반 목적용 기계 제조업
1641,096690,제이스테판,32603,컴퓨터 및 주변장치 제조업
1642,090470,제이스텍,32902,특수 목적용 기계 제조업
1643,137950,제이씨케미칼,32004,기타 화학제품 제조업
1644,033320,제이씨현시스템,74605,기계장비 및 관련 물품 도매업
1645,194370,제이에스코퍼레이션,31501,"가죽, 가방 및 유사제품 제조업"
1646,026040,제이에스티나,33301,귀금속 및 장신용품 제조업
1647,126880,제이엔케이히터,32901,일반 목적용 기계 제조업
1648,033050,제이엠아이,31802,기록매체 복제업
1649,094970,제이엠티,32602,전자부품 제조업
1650,058420,제이웨이,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업"
1651,025620,제이준코스메틱,32004,기타 화학제품 제조업
1652,036420,제이콘텐트리,116409,기타 금융업
1653,089790,제이티,32902,특수 목적용 기계 제조업
1654,030000,제일기획,137103,광고업
1655,052670,제일바이오,32102,의약품 제조업
1656,271980,제일약품,32102,의약품 제조업
1657,001560,제일연마,32309,기타 비금속 광물제품 제조업
1658,023440,제일제강,32401,1차 철강 제조업
1659,038010,제일테크노스,32501,"구조용 금속제품, 탱크 및 증기발생기 제조업"
1660,002620,제일파마홀딩스,137105,회사 본부 및 경영 컨설팅 서비스업
1661,080220,제주반도체,32601,반도체 제조업
1662,006220,제주은행,116401,은행 및 저축기관
1663,089590,제주항공,85101,항공 여객 운송업
1664,229000,젠큐릭스,32701,의료용 기기 제조업
1665,082270,젬백스,32902,특수 목적용 기계 제조업
1666,044060,조광ILI,32901,일반 목적용 기계 제조업
1667,004910,조광페인트,32004,기타 화학제품 제조업
1668,004700,조광피혁,31501,"가죽, 가방 및 유사제품 제조업"
1669,001550,조비,32003,"비료, 농약 및 살균, 살충제 제조업"
1670,000480,조선내화,32302,"내화, 비내화 요업제품 제조업"
1671,120030,조선선재,32509,기타 금속 가공제품 제조업
1672,034940,조아제약,32102,의약품 제조업
1673,101730,조이맥스,105802,소프트웨어 개발 및 공급업
1674,067000,조이시티,105802,소프트웨어 개발 및 공급업
1675,018470,조일알미늄,32402,1차 비철금속 제조업
1676,002600,조흥,31007,기타 식품 제조업
1677,185750,종근당,32102,의약품 제조업
1678,063160,종근당바이오,32102,의약품 제조업
1679,001630,종근당홀딩스,116409,기타 금융업
1680,033340,좋은사람들,31401,봉제의복 제조업
1681,221670,주노콜렉션,31501,"가죽, 가방 및 유사제품 제조업"
1682,036930,주성엔지니어링,32902,특수 목적용 기계 제조업
1683,044380,주연테크,32603,컴퓨터 및 주변장치 제조업
1684,229480,줌인터넷,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
1685,051980,중앙리빙테크,32202,플라스틱제품 제조업
1686,072020,중앙백신,32101,기초 의약물질 및 생물학적 제제 제조업
1687,000440,중앙에너비스,74607,기타 전문 도매업
1688,054180,중앙오션,33101,선박 및 보트 건조업
1689,228760,지노믹트리,32103,의료용품 및 기타 의약 관련제품 제조업
1690,314130,지놈앤컴퍼니,32101,기초 의약물질 및 생물학적 제제 제조업
1691,043610,지니뮤직,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
1692,263860,지니언스,105802,소프트웨어 개발 및 공급업
1693,208350,지란지교시큐리티,105802,소프트웨어 개발 및 공급업
1694,114570,지스마트글로벌,32601,반도체 제조업
1695,299480,지앤이헬스케어,31309,기타 섬유제품 제조업
1696,051160,지어소프트,105802,소프트웨어 개발 및 공급업
1697,053050,지에스이,43502,연료용 가스 제조 및 배관공급업
1698,119850,지엔씨에너지,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
1699,065060,지엔코,31401,봉제의복 제조업
1700,204840,지엘팜텍,137001,자연과학 및 공학 연구개발업
1701,013870,지엠비코리아,33003,자동차 신품 부품 제조업
1702,018290,지엠피,32603,컴퓨터 및 주변장치 제조업
1703,071320,지역난방공사,43503,"증기, 냉·온수 및 공기조절 공급업"
1704,135160,지오씨,32803,절연선 및 케이블 제조업
1705,111820,지와이커머스,106309,기타 정보 서비스업
1706,010580,지코,33003,자동차 신품 부품 제조업
1707,035000,지투알,137105,회사 본부 및 경영 컨설팅 서비스업
1708,106080,지투하이소닉,32602,전자부품 제조업
1709,115450,지트리비앤티,32602,전자부품 제조업
1710,219750,지티지웰니스,32701,의료용 기기 제조업
1712,018120,진로발효,31101,알코올음료 제조업
1713,109820,진매트릭스,137001,자연과학 및 공학 연구개발업
1714,086060,진바이오텍,31008,동물용 사료 및 조제식품 제조업
1715,036890,진성티이씨,32902,특수 목적용 기계 제조업
1716,003780,진양산업,32202,플라스틱제품 제조업
1717,007370,진양제약,32102,의약품 제조업
1718,010640,진양폴리우레탄,32001,기초 화학물질 제조업
1719,100250,진양홀딩스,116409,기타 금융업
1720,051630,진양화학,32202,플라스틱제품 제조업
1721,272450,진에어,85101,항공 여객 운송업
1722,011000,진원생명과학,32102,의약품 제조업
1723,002780,진흥기업,64102,토목 건설업
1724,233990,질경이,32004,기타 화학제품 제조업
1725,085660,차바이오텍,32101,기초 의약물질 및 생물학적 제제 제조업
1726,900040,차이나그레이트,116409,기타 금융업
1727,009310,참엔지니어링,32902,특수 목적용 기계 제조업
1728,094850,참좋은여행,147502,여행사 및 기타 여행보조 서비스업
1729,004650,창해에탄올,31101,알코올음료 제조업
1730,278280,천보,32001,기초 화학물질 제조업
1731,000650,천일고속,84902,육상 여객 운송업
1732,140290,청광종건,64102,토목 건설업
1733,096240,청담러닝,168505,일반 교습 학원
1734,013720,청보산업,33003,자동차 신품 부품 제조업
1735,012600,청호컴넷,32901,일반 목적용 기계 제조업
1736,066360,체리부로,31001,"도축, 육류 가공 및 저장 처리업"
1737,033250,체시스,33003,자동차 신품 부품 제조업
1738,047820,초록뱀,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업"
1739,094360,칩스앤미디어,105802,소프트웨어 개발 및 공급업
1740,016920,카스,74605,기계장비 및 관련 물품 도매업
1741,220250,카이노스메드,137001,자연과학 및 공학 연구개발업
1742,035720,카카오,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
1743,042000,카페24,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
1744,006380,카프로,32001,기초 화학물질 제조업
1745,071850,캐스텍코리아,33003,자동차 신품 부품 제조업
1746,180400,캔서롭,137209,기타 과학기술 서비스업
1747,050110,캠시스,32602,전자부품 제조업
1748,109070,컨버즈,31702,"골판지, 종이 상자 및 종이용기 제조업"
1749,900310,컬러레이,137105,회사 본부 및 경영 컨설팅 서비스업
1750,078340,컴투스,105802,소프트웨어 개발 및 공급업
1751,205290,케미메디,137001,자연과학 및 공학 연구개발업
1752,263700,케어랩스,105802,소프트웨어 개발 및 공급업
1753,214370,케어젠,32101,기초 의약물질 및 생물학적 제제 제조업
1754,221980,케이디켐,32004,기타 화학제품 제조업
1755,043290,케이맥,32902,특수 목적용 기계 제조업
1756,317030,케이비17호스팩,116601,금융 지원 서비스업
1757,250930,케이비제10호스팩,116601,금융 지원 서비스업
1758,258790,케이비제11호스팩,116601,금융 지원 서비스업
1759,192250,케이사인,105802,소프트웨어 개발 및 공급업
1760,029460,케이씨,32702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
1761,002380,케이씨씨,32004,기타 화학제품 제조업
1761,002380,KCC,32004,기타 화학제품 제조업
1762,115500,케이씨에스,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
1763,281820,케이씨텍,32702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
1764,089150,케이씨티,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
1765,009070,케이씨티시,84903,도로 화물 운송업
1766,025880,케이씨피드,31008,동물용 사료 및 조제식품 제조업
1767,093320,케이아이엔엑스,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
1768,073010,케이에스피,32901,일반 목적용 기계 제조업
1769,105330,케이엔더블유,32602,전자부품 제조업
1770,039420,케이엘넷,106102,전기 통신업
1771,083550,케이엠,31309,기타 섬유제품 제조업
1772,032500,케이엠더블유,32604,통신 및 방송 장비 제조업
1773,225430,케이엠제약,32004,기타 화학제품 제조업
1774,145270,케이탑리츠,126801,부동산 임대 및 공급업
1775,030200,케이티,106102,전기 통신업
1775,030200,KT,106102,전기 통신업
1776,058860,케이티스,106309,기타 정보 서비스업
1777,053210,케이티스카이라이프,106002,텔레비전 방송업
1778,033780,케이티앤지,31201,담배 제조업
1778,033780,KT&G,31201,담배 제조업
1779,064820,케이프,33101,선박 및 보트 건조업
1780,256940,케이피에스,32902,특수 목적용 기계 제조업
1781,024880,케이피에프,32509,기타 금속 가공제품 제조업
1782,042040,케이피엠테크,32004,기타 화학제품 제조업
1783,054410,케이피티유,32509,기타 금속 가공제품 제조업
1784,217600,켐온,137001,자연과학 및 공학 연구개발업
1785,089010,켐트로닉스,32004,기타 화학제품 제조업
1786,220260,켐트로스,32004,기타 화학제품 제조업
1787,052400,코나아이,105802,소프트웨어 개발 및 공급업
1788,094860,코닉글로리,105802,소프트웨어 개발 및 공급업
1789,046070,코다코,33003,자동차 신품 부품 제조업
1790,047770,코데즈컴바인,31401,봉제의복 제조업
1791,078940,코드네이처,64203,전기 및 통신 공사업
1792,080530,코디,32004,기타 화학제품 제조업
1793,224060,코디엠,32902,특수 목적용 기계 제조업
1794,078650,코렌,32703,사진장비 및 광학기기 제조업
1795,104540,코렌텍,32701,의료용 기기 제조업
1796,027050,코리아나,32004,기타 화학제품 제조업
1797,007810,코리아써키트,32602,전자부품 제조업
1798,101670,코리아에스이,32501,"구조용 금속제품, 탱크 및 증기발생기 제조업"
1799,123410,코리아에프티,33003,자동차 신품 부품 제조업
1800,152330,코리아오토글라스,32301,유리 및 유리제품 제조업
1801,003690,코리안리,116502,재 보험업
1802,036690,코맥스,32604,통신 및 방송 장비 제조업
1803,049430,코메론,32702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
1804,183300,코미코,32902,특수 목적용 기계 제조업
1805,041960,코미팜,32102,의약품 제조업
1806,089890,코세스,32902,특수 목적용 기계 제조업
1807,009730,코센,32401,1차 철강 제조업
1808,189350,코셋,32604,통신 및 방송 장비 제조업
1809,192820,코스맥스,32004,기타 화학제품 제조업
1810,044820,코스맥스비티아이,116409,기타 금융업
1811,222040,코스맥스엔비티,31007,기타 식품 제조업
1812,241710,코스메카코리아,32004,기타 화학제품 제조업
1813,005070,코스모신소재,32004,기타 화학제품 제조업
1814,005420,코스모화학,32004,기타 화학제품 제조업
1815,069110,코스온,32004,기타 화학제품 제조업
1816,071950,코아스,33201,가구 제조업
1817,166480,코아스템,32102,의약품 제조업
1818,045970,코아시아,137309,"그외 기타 전문, 과학 및 기술 서비스업"
1819,029960,코엔텍,53802,폐기물 처리업
1820,002020,코오롱,116409,기타 금융업
1821,003070,코오롱글로벌,64102,토목 건설업
1822,144620,코오롱머티리얼,32005,화학섬유 제조업
1823,102940,코오롱생명과학,32101,기초 의약물질 및 생물학적 제제 제조업
1824,120110,코오롱인더,32005,화학섬유 제조업
1825,950160,코오롱티슈진,32101,기초 의약물질 및 생물학적 제제 제조업
1826,138490,코오롱플라스틱,32002,합성고무 및 플라스틱 물질 제조업
1827,033290,코웰패션,31404,의복 액세서리 제조업
1828,056360,코위버,32604,통신 및 방송 장비 제조업
1829,121850,코이즈,32202,플라스틱제품 제조업
1830,015710,코콤,32604,통신 및 방송 장비 제조업
1831,052330,코텍,32605,영상 및 음향기기 제조업
1832,126600,코프라,32002,합성고무 및 플라스틱 물질 제조업
1833,200130,콜마비앤에이치,32101,기초 의약물질 및 생물학적 제제 제조업
1834,031820,콤텍시스템,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
1835,225650,쿠첸,32805,가정용 기기 제조업
1836,192400,쿠쿠홀딩스,116409,기타 금융업
1837,284740,쿠쿠홈시스,147602,개인 및 가정용품 임대업
1838,060280,큐렉소,74708,기타 상품 전문 소매업
1839,015590,큐로,32901,일반 목적용 기계 제조업
1840,040350,큐로컴,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
1841,051780,큐로홀딩스,74603,음·식료품 및 담배 도매업
1842,115180,큐리언트,137001,자연과학 및 공학 연구개발업
1843,182360,큐브엔터,105902,오디오물 출판 및 원판 녹음업
1844,066310,큐에스아이,32601,반도체 제조업
1845,136660,큐엠씨,32902,특수 목적용 기계 제조업
1846,016600,큐캐피탈,116409,기타 금융업
1847,264900,크라운제과,31007,기타 식품 제조업
1848,005740,크라운해태홀딩스,116409,기타 금융업
1849,215570,크로넥스,137001,자연과학 및 공학 연구개발업
1850,043590,크로바하이텍,32601,반도체 제조업
1851,114120,크루셜텍,32602,전자부품 제조업
1852,110790,크리스에프앤씨,31401,봉제의복 제조업
1853,083790,크리스탈,137001,자연과학 및 공학 연구개발업
1854,900250,크리스탈신소재,116409,기타 금융업
1855,045520,크린앤사이언스,31701,"펄프, 종이 및 판지 제조업"
1856,214150,클래시스,32701,의료용 기기 제조업
1857,237880,클리오,32004,기타 화학제품 제조업
1858,020120,키다리스튜디오,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
1859,311270,키움제5호스팩,116601,금융 지원 서비스업
1860,039490,키움증권,116601,금융 지원 서비스업
1861,012170,키위미디어그룹,74607,기타 전문 도매업
1862,054780,키이스트,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업"
1863,219130,타이거일렉,32602,전자부품 제조업
1864,180060,탑선,32809,기타 전기장비 제조업
1865,065130,탑엔지니어링,32902,특수 목적용 기계 제조업
1866,015890,태경산업,32001,기초 화학물질 제조업
1867,006890,태경화학,32001,기초 화학물질 제조업
1868,023160,태광,32401,1차 철강 제조업
1869,003240,태광산업,32005,화학섬유 제조업
1870,011280,태림포장,31702,"골판지, 종이 상자 및 종이용기 제조업"
1872,004100,태양금속공업,33003,자동차 신품 부품 제조업
1873,116100,태양기계,33003,자동차 신품 부품 제조업
1874,009410,태영건설,64102,토목 건설업
1875,044490,태웅,32509,기타 금속 가공제품 제조업
1876,001420,태원물산,33003,자동차 신품 부품 제조업
1877,007980,태평양물산,31401,봉제의복 제조업
1878,191420,테고사이언스,32101,기초 의약물질 및 생물학적 제제 제조업
1879,182690,테라셈,32601,반도체 제조업
1880,066700,테라젠이텍스,32102,의약품 제조업
1882,131970,테스나,137309,"그외 기타 전문, 과학 및 기술 서비스업"
1883,055490,테이팩스,32202,플라스틱제품 제조업
1884,308700,테크엔,32804,전구 및 조명장치 제조업
1885,089030,테크윙,32902,특수 목적용 기계 제조업
1886,258050,테크트랜스,32509,기타 금속 가공제품 제조업
1887,054450,텔레칩스,32601,반도체 제조업
1888,091440,텔레필드,32604,통신 및 방송 장비 제조업
1889,196450,텔루스,32703,사진장비 및 광학기기 제조업
1890,078000,텔코웨어,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
1891,200230,텔콘RF제약,32604,통신 및 방송 장비 제조업
1892,214420,토니모리,32004,기타 화학제품 제조업
1893,215480,토박스코리아,74704,"섬유, 의복, 신발 및 가죽제품 소매업"
1894,051360,토비스,32605,영상 및 음향기기 제조업
1895,045340,토탈소프트,105802,소프트웨어 개발 및 공급업
1896,057880,토필드,32605,영상 및 음향기기 제조업
1897,108230,톱텍,32902,특수 목적용 기계 제조업
1898,079970,투비소프트,105802,소프트웨어 개발 및 공급업
1899,199800,툴젠,137001,자연과학 및 공학 연구개발업
1900,140890,트러스제7호,126801,부동산 임대 및 공급업
1901,105550,트루윈,32602,전자부품 제조업
1902,026150,특수건설,64102,토목 건설업
1903,117730,티로보틱스,32902,특수 목적용 기계 제조업
1904,033830,티비씨,106002,텔레비전 방송업
1905,084870,티비에이치글로벌,31401,봉제의복 제조업
1906,228180,티씨엠생명과학,137001,자연과학 및 공학 연구개발업
1907,064760,티씨케이,32309,기타 비금속 광물제품 제조업
1908,246710,티앤알바이오팹,32101,기초 의약물질 및 생물학적 제제 제조업
1909,277880,티에스아이,32902,특수 목적용 기계 제조업
1910,131290,티에스이,32702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
1911,246690,티에스인베스트먼트,116402,신탁업 및 집합투자업
1912,019180,티에이치엔,32809,기타 전기장비 제조업
1913,062860,티엘아이,32601,반도체 제조업
1914,091810,티웨이항공,85101,항공 여객 운송업
1915,004870,티웨이홀딩스,32601,반도체 제조업
1916,191600,티케이씨,32602,전자부품 제조업
1917,104480,티케이케미칼,32005,화학섬유 제조업
1918,081150,티플랙스,32509,기타 금속 가공제품 제조업
1919,130740,티피씨글로벌,33003,자동차 신품 부품 제조업
1920,217880,틸론,105802,소프트웨어 개발 및 공급업
1921,084730,팅크웨어,32604,통신 및 방송 장비 제조업
1922,046210,파나진,32103,의료용품 및 기타 의약 관련제품 제조업
1923,034230,파라다이스,189102,유원지 및 기타 오락관련 서비스업
1924,033540,파라텍,32902,특수 목적용 기계 제조업
1925,043200,파루,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
1926,217950,파마리서치바이오,137001,자연과학 및 공학 연구개발업
1927,214450,파마리서치프로덕트,74604,생활용품 도매업
1928,208340,파멥신,32102,의약품 제조업
1929,005690,파미셀,32101,기초 의약물질 및 생물학적 제제 제조업
1930,177830,파버나인,32602,전자부품 제조업
1931,037070,파세코,32805,가정용 기기 제조업
1932,150900,파수닷컴,105802,소프트웨어 개발 및 공급업
1933,037030,파워넷,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
1934,047310,파워로직스,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
1935,266870,파워풀엑스,74604,생활용품 도매업
1936,170790,파이오링크,32604,통신 및 방송 장비 제조업
1937,123260,파인넥스,32601,반도체 제조업
1938,049120,파인디앤씨,32602,전자부품 제조업
1939,038950,파인디지털,32604,통신 및 방송 장비 제조업
1940,278990,파인이엠텍,33309,그외 기타 제품 제조업
1941,106240,파인테크닉스,32604,통신 및 방송 장비 제조업
1942,131760,파인텍,32602,전자부품 제조업
1943,140860,파크시스템스,32702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
1944,091700,파트론,32602,전자부품 제조업
1945,194510,파티게임즈,105802,소프트웨어 개발 및 공급업
1946,038160,팍스넷,106309,기타 정보 서비스업
1947,202960,판도라티비,105802,소프트웨어 개발 및 공급업
1948,032800,판타지오,189001,창작 및 예술관련 서비스업
1949,043090,팜스웰바이오,74607,기타 전문 도매업
1950,036580,팜스코,31006,"곡물가공품, 전분 및 전분제품 제조업"
1951,027710,팜스토리,31008,동물용 사료 및 조제식품 제조업
1952,225590,패션플랫폼,31401,봉제의복 제조업
1953,054300,팬스타엔터프라이즈,32901,일반 목적용 기계 제조업
1954,068050,팬엔터테인먼트,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업"
1955,028670,팬오션,85001,해상 운송업
1956,222110,팬젠,32102,의약품 제조업
1957,010820,퍼스텍,32502,무기 및 총포탄 제조업
1958,016800,퍼시스,33201,가구 제조업
1959,060900,퍼시픽바이오,31902,석유 정제품 제조업
1960,263750,펄어비스,105802,소프트웨어 개발 및 공급업
1961,001020,페이퍼코리아,31701,"펄프, 종이 및 판지 제조업"
1962,087010,펩트론,32101,기초 의약물질 및 생물학적 제제 제조업
1963,090080,평화산업,33003,자동차 신품 부품 제조업
1964,043370,평화정공,33003,자동차 신품 부품 제조업
1965,010770,평화홀딩스,116409,기타 금융업
1966,227420,포레스팅블록체인,137105,회사 본부 및 경영 컨설팅 서비스업
1967,119500,포메탈,32509,기타 금속 가공제품 제조업
1968,016670,포비스티앤씨,74607,기타 전문 도매업
1969,056730,포스링크,74607,기타 전문 도매업
1970,005490,포스코,32401,1차 철강 제조업
1971,022100,포스코 ICT,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업"
1972,058430,포스코강판,32401,1차 철강 제조업
1973,009520,포스코엠텍,32401,1차 철강 제조업
1974,047050,포스코인터내셔널,74601,상품 중개업
1975,003670,포스코케미칼,32303,"시멘트, 석회, 플라스터 및 그 제품 제조업"
1976,189690,포시에스,105802,소프트웨어 개발 및 공급업
1977,176560,포인트엔지니어링,32509,기타 금속 가공제품 제조업
1978,141020,포티스,74709,무점포 소매업
1979,007630,폴루스바이오팜,32604,통신 및 방송 장비 제조업
1980,290720,푸드나무,74709,무점포 소매업
1981,005670,푸드웰,31003,"과실, 채소 가공 및 저장 처리업"
1982,094940,푸른기술,32603,컴퓨터 및 주변장치 제조업
1983,007330,푸른저축은행,116401,은행 및 저축기관
1984,017810,풀무원,116409,기타 금융업
1985,093380,풍강,32509,기타 금속 가공제품 제조업
1986,023900,풍국주정,31101,알코올음료 제조업
1987,103140,풍산,32402,1차 비철금속 제조업
1988,005810,풍산홀딩스,116409,기타 금융업
1989,195440,퓨전데이타,105802,소프트웨어 개발 및 공급업
1990,214270,퓨쳐스트림네트웍스,105802,소프트웨어 개발 및 공급업
1991,220100,퓨쳐켐,32102,의약품 제조업
1992,035200,프럼파스트,32202,플라스틱제품 제조업
1993,203690,프로스테믹스,32101,기초 의약물질 및 생물학적 제제 제조업
1994,303360,프로테옴텍,32103,의료용품 및 기타 의약 관련제품 제조업
1995,053610,프로텍,32902,특수 목적용 기계 제조업
1996,053160,프리엠스,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
1997,075130,플랜티넷,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
1998,222670,플럼라인생명과학,137001,자연과학 및 공학 연구개발업
1999,023770,플레이위드,105802,소프트웨어 개발 및 공급업
2000,150440,피노텍,105802,소프트웨어 개발 및 공급업
2001,032580,피델릭스,32601,반도체 제조업
2002,051380,피씨디렉트,74605,기계장비 및 관련 물품 도매업
2003,241820,피씨엘,32103,의료용품 및 기타 의약 관련제품 제조업
2004,237750,피앤씨테크,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
2005,131390,피앤이솔루션,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
2006,054340,피앤텔,32604,통신 및 방송 장비 제조업
2007,024850,피에스엠씨,32602,전자부품 제조업
2008,031980,피에스케이,32902,특수 목적용 기계 제조업
2009,002230,피에스텍,32702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
2010,242350,피엔아이컴퍼니,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업"
2011,239890,피엔에이치테크,32001,기초 화학물질 제조업
2012,137400,피엔티,32902,특수 목적용 기계 제조업
2013,128660,피제이메탈,32402,1차 비철금속 제조업
2014,006140,피제이전자,32701,의료용 기기 제조업
2015,087600,픽셀플러스,32602,전자부품 제조업
2016,033180,필룩스,32602,전자부품 제조업
2017,064800,필링크,74704,"섬유, 의복, 신발 및 가죽제품 소매업"
2018,161580,필옵틱스,32902,특수 목적용 기계 제조업
2019,270520,하나금융10호스팩,116601,금융 지원 서비스업
2020,284620,하나금융11호스팩,116601,금융 지원 서비스업
2021,261200,하나금융9호스팩,116601,금융 지원 서비스업
2022,086790,하나금융지주,116409,기타 금융업
2023,099340,하나니켈1호,116402,신탁업 및 집합투자업
2024,099350,하나니켈2호,116402,신탁업 및 집합투자업
2025,067310,하나마이크론,32601,반도체 제조업
2026,307160,하나머스트제6호스팩,116601,금융 지원 서비스업
2027,166090,하나머티리얼즈,32601,반도체 제조업
2028,293480,하나제약,32102,의약품 제조업
2029,039130,하나투어,147502,여행사 및 기타 여행보조 서비스업
2030,136480,하림,31001,"도축, 육류 가공 및 저장 처리업"
2031,003380,하림지주,116409,기타 금융업
2032,172580,하이골드12호,147601,운송장비 임대업
2033,153360,하이골드3호,147601,운송장비 임대업
2034,159650,하이골드8호,147601,운송장비 임대업
2035,149980,하이로닉,32701,의료용 기기 제조업
2036,013030,하이록코리아,32401,1차 철강 제조업
2037,126700,하이비젼시스템,32703,사진장비 및 광학기기 제조업
2038,200470,하이셈,137309,"그외 기타 전문, 과학 및 기술 서비스업"
2039,071090,하이스틸,32401,1차 철강 제조업
2040,221840,하이즈항공,33103,"항공기,우주선 및 부품 제조업"
2041,106190,하이텍팜,74607,기타 전문 도매업
2042,019490,하이트론씨스템즈,32605,영상 및 음향기기 제조업
2043,000080,하이트진로,31101,알코올음료 제조업
2044,000140,하이트진로홀딩스,116409,기타 금융업
2045,066130,하츠,32805,가정용 기기 제조업
2046,152550,한국ANKOR유전,116402,신탁업 및 집합투자업
2047,004590,한국가구,74604,생활용품 도매업
2048,036460,한국가스공사,43502,연료용 가스 제조 및 배관공급업
2050,005430,한국공항,85209,기타 운송관련 서비스업
2051,071050,한국금융지주,116409,기타 금융업
2052,034950,한국기업평가,147509,기타 사업지원 서비스업
2053,010040,한국내화,32302,"내화, 비내화 요업제품 제조업"
2054,025540,한국단자공업,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
2055,222980,한국맥널티,31007,기타 식품 제조업
2056,226610,한국비엔씨,32701,의료용 기기 제조업
2057,004090,한국석유공업,32309,기타 비금속 광물제품 제조업
2058,025550,한국선재,32401,1차 철강 제조업
2059,002200,한국수출포장공업,31702,"골판지, 종이 상자 및 종이용기 제조업"
2060,002960,한국쉘석유,31902,석유 정제품 제조업
2061,017890,한국알콜,32004,기타 화학제품 제조업
2062,080720,한국유니온제약,32102,의약품 제조업
2063,123890,한국자산신탁,116402,신탁업 및 집합투자업
2064,015760,한국전력공사,43501,전기업
2065,063570,한국전자금융,147509,기타 사업지원 서비스업
2066,041460,한국전자인증,105802,소프트웨어 개발 및 공급업
2067,006200,한국전자홀딩스,116409,기타 금융업
2068,101680,한국정밀기계,32902,특수 목적용 기계 제조업
2069,039740,한국정보공학,74607,기타 전문 도매업
2070,053300,한국정보인증,105802,소프트웨어 개발 및 공급업
2071,025770,한국정보통신,106102,전기 통신업
2072,271740,한국제5호스팩,116601,금융 지원 서비스업
2073,281410,한국제6호스팩,116601,금융 지원 서비스업
2074,291210,한국제7호스팩,116601,금융 지원 서비스업
2075,310870,한국제8호스팩,116601,금융 지원 서비스업
2076,002300,한국제지,31701,"펄프, 종이 및 판지 제조업"
2077,023350,한국종합기술,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업"
2078,025890,한국주강,32902,특수 목적용 기계 제조업
2079,000970,한국주철관공업,32401,1차 철강 제조업
2080,104700,한국철강,32401,1차 철강 제조업
2081,017960,한국카본,32501,"구조용 금속제품, 탱크 및 증기발생기 제조업"
2082,023760,한국캐피탈,116409,기타 금융업
2083,054040,한국컴퓨터,32602,전자부품 제조업
2084,050540,한국코퍼레이션,147509,기타 사업지원 서비스업
2085,161890,한국콜마,32004,기타 화학제품 제조업
