keyword,company,score
인쇄회로기판,코리아써키트,1
인쇄회로기판,인터플렉스,1

휴대폰,에이스테크,0.5
휴대폰,알에프텍,0.5
휴대폰,파트론,0.5
휴대폰,아이에이,0.5
휴대폰,EMW,0.5
휴대폰,와이솔,0.5
휴대폰,아비코전자,0.5
휴대폰,모다이노칩,05.
휴대폰,알에프세미,05.
휴대폰,삼화전기,0.5
휴대폰,삼화콘덴서,0.5
휴대폰,삼영전자,0.5
휴대폰,코웰패션,0.5
휴대폰,아모텍,0.5
휴대폰,파트론,0.5
휴대폰,뉴인텍,0.5
휴대폰,성문전자,0.5
휴대폰,성호전자,0.5

RF부품,에이스테크,1
RF부품,알에프텍,1
RF부품,파트론,1
RF부품,아이에이,1
RF부품,EMW,1
RF부품,와이솔,1
RF부품,아비코전자,1
RF부품,모다이노칩,1
RF부품,알에프세미,1
수동부품,삼화전기,0.5
수동부품,삼화콘덴서,0.5
수동부품,삼영전자,0.5
수동부품,코웰패션,0.5
수동부품,아모텍,0.5
수동부품,파트론,0.5
수동부품,뉴인텍,0.5
수동부품,성문전자,0.5
수동부품,성호전자,0.5
디젤,제이씨케미칼,1
디젤,SK디스커버리,1
디젤,MH에탄올,1
디젤,애경유화,1
에탄올,제이씨케미칼,1
에탄올,SK디스커버리,1
에탄올,MH에탄올,1
에탄올,애경유화,1
비철금속,남선알미늄,1
비철금속,고려아연,1
비철금속,풍산,1
비철금속,포스코엠텍,1
비철금속,서원,1
비철금속,대창,1
비철금속,이구산업,1
비철금속,영풍,1
조선,대양전기공업,0.5
조선,오리엔탈정공,0.5
조선,삼강엠앤티,0.5

해양플랜트,대양전기공업,1
해양플랜트,오리엔탈정공,1
해양플랜트,삼강엠앤티,1

반도체,네패스신소재,1
반도체,심텍홀딩스,1
반도체,대덕전자,1
반도체,덕산하이메탈,1
반도체,마이크로컨텍솔,1
반도체,엠케이전자,1
반도체,코리아써키트,1

컨텐츠,에프엔씨엔터,0.5
컨텐츠,JYPEnt.,0.5
컨텐츠,키이스트,0.5
컨텐츠,와이지엔터테인먼트,0.5
컨텐츠,에스엠,0.5
컨텐츠,큐브엔터,0.5
컨텐츠,NEW,0.5

한류,에프엔씨엔터,1
한류,JYP Ent.,1
한류,키이스트,1
한류,와이지엔터테인먼트,1
한류,에스엠,1
한류,큐브엔터,1
한류,NEW,1

운송,한솔로지스틱스,0.5
운송,AJ렌터카,0.5
운송,현대글로비스,0.5
운송,CJ대한통운,0.5

택배,한솔로지스틱스,1
택배,AJ렌터카,1
택배,현대글로비스,1
택배,CJ대한통운,1
택배,한진,1
타이어,넥센타이어,1
타이어,금호타이어,1
타이어,한국타이어,1
타이어,디티알오토모티브,1
스마트그리드,삼화콘덴서,1
스마트그리드,옴니시스템,1
스마트그리드,포스코 ICT,1
